roi_id,cycleNo,cohort_role,is_event_roi,event_reference_cycle,degradation_mode_hypothesis,threshold_quantile,threshold_value,phase_fraction_first,phase_fraction_last,phase_fraction_delta,phase_fraction_slope_per_s,phase_fraction_slope_r2,radius2_delta_px2,radius2_slope_px2_per_s,radius2_slope_r2,apparent_diffusion_proxy_um2_per_s,interface_density_delta,interface_density_slope_per_s,interface_density_slope_r2,centroid_path_px,centroid_net_px,source_stem,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,first_frame_index,last_frame_index,timing_elapsed_s,transferred_masked_residual_signature,validation_score_recon,relative_path,sampled_timing_dt_median_s,sampled_timing_dt_min_s,sampled_timing_dt_max_s,sampled_timing_fps_median,sampled_timing_duration_s,movie_shape,camera_timing_shape,camera_timing_unit_inference,movie_n_frames,frame_span,frame_span_in_movie,h5_elapsed_median_s,h5_elapsed_min_s,h5_elapsed_max_s,roi_elapsed_to_h5_median_ratio,h5_dt_max_to_median_ratio,h5_dt_min_to_median_ratio,radius2_slope_h5_median_px2_per_s,radius2_slope_h5_min_dt_px2_per_s,radius2_slope_h5_max_dt_px2_per_s,apparent_D_h5median_px0p08_um2_per_s,apparent_D_h5median_px0p096_um2_per_s,apparent_D_h5median_px0p12_um2_per_s,apparent_D_reported_to_h5median_ratio,apparent_D_h5median_abs_um2_per_s,apparent_D_h5_fast_dt_px0p096_um2_per_s,apparent_D_h5_slow_dt_px0p096_um2_per_s,apparent_D_h5_timing_envelope_abs_min_um2_per_s,apparent_D_h5_timing_envelope_abs_max_um2_per_s
cycle108_rank21_obj3,108.0,future8_positive,0,108.0,,0.55,0.0761842131614685,0.4427801078490114,0.4399340922708208,-0.0028460155781905,1.1863508150984557e-06,0.0152327996051749,4.597419282607234,-0.0010483445835766,0.2012151084775747,-2.4153859205605697e-06,-0.0022468544038346,9.773262385406617e-08,0.0021185210692873,22.40846700544329,0.2708603242083858,12_c2_x10_070723,1,1,0,2712,3615,9088.191856282,0.3455880466883458,24.6156452256459,NMC_degradation_3_160623_Halfthedata/12_c2_x10_070723.hdf5,10.06245882064104,8.813488401472569,11.499952841550112,0.0993792886832697,90935.08003584668,"(9042, 1200, 1920)","(2, 9042)",ns_to_s,9042.0,903,True,9086.40031503886,7958.580026529729,10384.457415919751,1.0001971673249057,1.1428571332843969,0.875878208156592,0.0005059670632162294,0.0005776682859607934,0.00044272118402250105,8.095473011459671e-07,1.1657481136501925e-06,1.8214814275784258e-06,-2.071962109376707,1.1657481136501925e-06,1.330947730853668e-06,1.0200296079878423e-06,1.0200296079878423e-06,1.330947730853668e-06
cycle108_rank21_obj3,108.0,future8_positive,0,108.0,,0.6,0.0817068725824356,0.3954463750748951,0.3914020371479928,-0.0040443379269023,9.555860730608436e-07,0.0101608566850951,-3.038833803012949,-0.001176258882043,0.25592307112193,-2.710100464227109e-06,-0.0017974835230677,2.4763041827036146e-07,0.0098730414442625,23.030485203848723,0.2171550960876598,12_c2_x10_070723,1,1,0,2712,3615,9088.191856282,0.3455880466883458,24.6156452256459,NMC_degradation_3_160623_Halfthedata/12_c2_x10_070723.hdf5,10.06245882064104,8.813488401472569,11.499952841550112,0.0993792886832697,90935.08003584668,"(9042, 1200, 1920)","(2, 9042)",ns_to_s,9042.0,903,True,9086.40031503886,7958.580026529729,10384.457415919751,1.0001971673249057,1.1428571332843969,0.875878208156592,-0.0003344375877852739,-0.00038183115491495615,-0.00029263289176325246,-5.351001404564383e-07,-7.70544202257271e-07,-1.203975316026986e-06,3.517125242507833,7.70544202257271e-07,-8.79738980924059e-07,-6.742261826225337e-07,6.742261826225337e-07,8.79738980924059e-07
cycle108_rank21_obj3,108.0,future8_positive,0,108.0,,0.65,0.0875165577977895,0.3436189334931096,0.3418214499700419,-0.0017974835230676,7.536594743268118e-07,0.0068411650505556,3.2901590629674047,-0.0010705725691705,0.2392787858005084,-2.4665991993690243e-06,0.0013481126423007,2.382125587453565e-07,0.0068702395800933,26.155379258616843,0.3075684038539638,12_c2_x10_070723,1,1,0,2712,3615,9088.191856282,0.3455880466883458,24.6156452256459,NMC_degradation_3_160623_Halfthedata/12_c2_x10_070723.hdf5,10.06245882064104,8.813488401472569,11.499952841550112,0.0993792886832697,90935.08003584668,"(9042, 1200, 1920)","(2, 9042)",ns_to_s,9042.0,903,True,9086.40031503886,7958.580026529729,10384.457415919751,1.0001971673249057,1.1428571332843969,0.875878208156592,0.00036209708453213067,0.0004134103133975836,0.0003168349516194723,5.793553352514091e-07,8.34271682762029e-07,1.3035495043156704e-06,-2.9565898619534074,8.34271682762029e-07,9.524973620680327e-07,7.299877285312642e-07,7.299877285312642e-07,9.524973620680327e-07
cycle108_rank21_obj3,108.0,future8_positive,0,108.0,,0.7,0.0937143199145793,0.2901437986818454,0.2937387657279808,0.0035949670461353,7.33089357448983e-07,0.0075110732191682,4.737489459535709,-0.0008935291458943,0.1369600359507899,-2.0586911521405155e-06,-0.0019472738166566,2.4395625548491624e-07,0.0056886568051492,32.154380080383504,0.5774899340954717,12_c2_x10_070723,1,1,0,2712,3615,9088.191856282,0.3455880466883458,24.6156452256459,NMC_degradation_3_160623_Halfthedata/12_c2_x10_070723.hdf5,10.06245882064104,8.813488401472569,11.499952841550112,0.0993792886832697,90935.08003584668,"(9042, 1200, 1920)","(2, 9042)",ns_to_s,9042.0,903,True,9086.40031503886,7958.580026529729,10384.457415919751,1.0001971673249057,1.1428571332843969,0.875878208156592,0.0005213824281651681,0.0005952681814775255,0.00045620962846580366,8.34211885064269e-07,1.2012651144925472e-06,1.876976741394605e-06,-1.7137691982424483,1.2012651144925472e-06,1.371497890124219e-06,1.0511069839852116e-06,1.0511069839852116e-06,1.371497890124219e-06
cycle108_rank21_obj3,108.0,future8_positive,0,108.0,,0.75,0.1002484951168298,0.2426602756141402,0.2425104853205512,-0.0001497902935889,8.598190275741233e-07,0.0124619972460436,9.360910179275606,-0.0012078105738669,0.2722918185999896,-2.782795562189568e-06,-0.0040443379269023,3.285927851864817e-07,0.0094432692963917,33.990786615634406,1.4954945337150476,12_c2_x10_070723,1,1,0,2712,3615,9088.191856282,0.3455880466883458,24.6156452256459,NMC_degradation_3_160623_Halfthedata/12_c2_x10_070723.hdf5,10.06245882064104,8.813488401472569,11.499952841550112,0.0993792886832697,90935.08003584668,"(9042, 1200, 1920)","(2, 9042)",ns_to_s,9042.0,903,True,9086.40031503886,7958.580026529729,10384.457415919751,1.0001971673249057,1.1428571332843969,0.875878208156592,0.0010302110687091792,0.0011762035624535085,0.0009014346926710866,1.648337709934687e-06,2.373606302305949e-06,3.708759847353045e-06,-1.1723913774100168,2.373606302305949e-06,2.7099730078928836e-06,2.0769055319141834e-06,2.0769055319141834e-06,2.7099730078928836e-06
cycle108_rank21_obj3,108.0,future8_positive,0,108.0,,0.8,0.108155246078968,0.1924805272618334,0.1957759137207909,0.0032953864589574,8.645953331191477e-07,0.0167674423581132,7.052061482767158,-0.0008496931688756,0.1242273311530131,-1.957693061089404e-06,0.0011983223487118,5.532536318370896e-07,0.0256644548339709,36.92048192685374,0.824499511877963,12_c2_x10_070723,1,1,0,2712,3615,9088.191856282,0.3455880466883458,24.6156452256459,NMC_degradation_3_160623_Halfthedata/12_c2_x10_070723.hdf5,10.06245882064104,8.813488401472569,11.499952841550112,0.0993792886832697,90935.08003584668,"(9042, 1200, 1920)","(2, 9042)",ns_to_s,9042.0,903,True,9086.40031503886,7958.580026529729,10384.457415919751,1.0001971673249057,1.1428571332843969,0.875878208156592,0.0007761116876058524,0.0008860954415560673,0.0006790977323433472,1.2417787001693638e-06,1.7881613282438839e-06,2.7940020753810685e-06,-1.0948078510410544,1.7881613282438839e-06,2.041563897345179e-06,1.564641175319072e-06,1.564641175319072e-06,2.041563897345179e-06
cycle108_rank21_obj3,108.0,future8_positive,0,108.0,,0.85,0.1187965895980596,0.1467944877171959,0.1473936488915518,0.0005991611743559,5.066479018472271e-07,0.0082946937871593,-3.5789364526299323,-0.0002847990224886,0.0107228783696332,-6.561769478138121e-07,-0.0031455961653684,3.928468430314972e-07,0.0168862983178105,41.23940874804261,0.7099644383689476,12_c2_x10_070723,1,1,0,2712,3615,9088.191856282,0.3455880466883458,24.6156452256459,NMC_degradation_3_160623_Halfthedata/12_c2_x10_070723.hdf5,10.06245882064104,8.813488401472569,11.499952841550112,0.0993792886832697,90935.08003584668,"(9042, 1200, 1920)","(2, 9042)",ns_to_s,9042.0,903,True,9086.40031503886,7958.580026529729,10384.457415919751,1.0001971673249057,1.1428571332843969,0.875878208156592,-0.00039387835980618757,-0.00044969535277645465,-0.0003446435677172013,-6.302053756899001e-07,-9.074957409934561e-07,-1.4179620953022752e-06,0.7230633910143538,9.074957409934561e-07,-1.0360980927969515e-06,-7.940587800204318e-07,7.940587800204318e-07,1.0360980927969515e-06
cycle108_rank21_obj1,108.0,future8_positive,0,108.0,,0.55,0.0574409566819667,0.4381366087477531,0.4421809466746554,0.0040443379269023,1.151580446340494e-06,0.01019478494293,5.163681467583956,-0.0002232026661328,0.0290388005292014,-5.142589427699977e-07,0.0013481126423007,1.766299623841217e-07,0.0161200637313198,16.302923290294547,0.3986533860960874,12_c2_x10_070723,1,1,0,2712,3615,9088.191856282,0.3455880466883458,24.57545572680972,NMC_degradation_3_160623_Halfthedata/12_c2_x10_070723.hdf5,10.06245882064104,8.813488401472569,11.499952841550112,0.0993792886832697,90935.08003584668,"(9042, 1200, 1920)","(2, 9042)",ns_to_s,9042.0,903,True,9086.40031503886,7958.580026529729,10384.457415919751,1.0001971673249057,1.1428571332843969,0.875878208156592,0.0005682868119994196,0.0006488194439675108,0.0004972509646645422,9.092588991990715e-07,1.309332814846663e-06,2.0458325231979104e-06,-0.39276411385918175,1.309332814846663e-06,1.494879998901145e-06,1.1456662225871054e-06,1.1456662225871054e-06,1.494879998901145e-06
cycle108_rank21_obj1,108.0,future8_positive,0,108.0,,0.6,0.0617575161159038,0.3896045536249251,0.3924505692031156,0.0028460155781905,1.2567884938422591e-06,0.0133046344597471,-0.2935303802706812,-0.000372351617982,0.0425709578199924,-8.578981278306555e-07,0.0037447573397243,1.919869772172228e-07,0.0090862775359839,16.098645448619358,0.2669001719211145,12_c2_x10_070723,1,1,0,2712,3615,9088.191856282,0.3455880466883458,24.57545572680972,NMC_degradation_3_160623_Halfthedata/12_c2_x10_070723.hdf5,10.06245882064104,8.813488401472569,11.499952841550112,0.0993792886832697,90935.08003584668,"(9042, 1200, 1920)","(2, 9042)",ns_to_s,9042.0,903,True,9086.40031503886,7958.580026529729,10384.457415919751,1.0001971673249057,1.1428571332843969,0.875878208156592,-3.2304363674673276e-05,-3.688225528828069e-05,-2.826631845210212e-05,-5.168698187947724e-08,-7.442925390644723e-08,-1.162957092288238e-07,11.526356678369746,7.442925390644723e-08,-8.497671618419872e-08,-6.512559771364329e-08,6.512559771364329e-08,8.497671618419872e-08
cycle108_rank21_obj1,108.0,future8_positive,0,108.0,,0.65,0.0663620878010988,0.3401737567405632,0.3439185140802876,0.0037447573397244,1.4107873736700248e-06,0.0194708991513999,2.801257562018918,-0.0002878958583277,0.0183164780188044,-6.633120575872203e-07,0.0019472738166566,4.1426953668026833e-07,0.028602544379038,21.58876073220653,0.223742846056734,12_c2_x10_070723,1,1,0,2712,3615,9088.191856282,0.3455880466883458,24.57545572680972,NMC_degradation_3_160623_Halfthedata/12_c2_x10_070723.hdf5,10.06245882064104,8.813488401472569,11.499952841550112,0.0993792886832697,90935.08003584668,"(9042, 1200, 1920)","(2, 9042)",ns_to_s,9042.0,903,True,9086.40031503886,7958.580026529729,10384.457415919751,1.0001971673249057,1.1428571332843969,0.875878208156592,0.00030829123359033277,0.00035197956829999765,0.00026975483165104884,4.932659737445325e-07,7.103030021921268e-07,1.109848440925198e-06,-0.9338438040387219,7.103030021921268e-07,8.109609253631946e-07,6.215151321240166e-07,6.215151321240166e-07,8.109609253631946e-07
cycle108_rank21_obj1,108.0,future8_positive,0,108.0,,0.7,0.0718053430318832,0.2886458957459556,0.2932893948472139,0.0046434991012582,1.267237141710992e-06,0.0187122806527236,-1.3075440503823756,-0.000161900485488,0.0033434519759292,-3.730187185644096e-07,0.0025464349910125,5.278782843701035e-07,0.0313333536541821,22.108690922536194,0.5557711491616029,12_c2_x10_070723,1,1,0,2712,3615,9088.191856282,0.3455880466883458,24.57545572680972,NMC_degradation_3_160623_Halfthedata/12_c2_x10_070723.hdf5,10.06245882064104,8.813488401472569,11.499952841550112,0.0993792886832697,90935.08003584668,"(9042, 1200, 1920)","(2, 9042)",ns_to_s,9042.0,903,True,9086.40031503886,7958.580026529729,10384.457415919751,1.0001971673249057,1.1428571332843969,0.875878208156592,-0.00014390121555818596,-0.00016429363605363143,-0.00012591356466808395,-2.3024194489309755e-07,-3.3154840064606045e-07,-5.180443760094694e-07,1.1250807358368775,3.3154840064606045e-07,-3.785325374675668e-07,-2.901048529952654e-07,2.901048529952654e-07,3.785325374675668e-07
cycle108_rank21_obj1,108.0,future8_positive,0,108.0,,0.75,0.0780654735863208,0.2431096464949071,0.2416117435590173,-0.0014979029358897,8.263164112247604e-07,0.0101295148980325,-18.40458168936232,3.819632790454402e-05,0.0001092458155369,8.800433949206944e-08,-0.0041941282204913,4.4991282552274645e-07,0.0218556942934097,22.80873564502113,0.176468059316557,12_c2_x10_070723,1,1,0,2712,3615,9088.191856282,0.3455880466883458,24.57545572680972,NMC_degradation_3_160623_Halfthedata/12_c2_x10_070723.hdf5,10.06245882064104,8.813488401472569,11.499952841550112,0.0993792886832697,90935.08003584668,"(9042, 1200, 1920)","(2, 9042)",ns_to_s,9042.0,903,True,9086.40031503886,7958.580026529729,10384.457415919751,1.0001971673249057,1.1428571332843969,0.875878208156592,-0.002025508567886997,-0.0023125459099501548,-0.0017723200117463458,-3.2408137086191956e-06,-4.666771740411641e-06,-7.291830844393189e-06,-0.018857648153219265,4.666771740411641e-06,-5.328105776525157e-06,-4.083425307063581e-06,4.083425307063581e-06,5.328105776525157e-06
cycle108_rank21_obj1,108.0,future8_positive,0,108.0,,0.8,0.0859239548444747,0.1917315757938885,0.1936788496105452,0.0019472738166566,5.096678866549815e-07,0.0055547177756193,-12.190313225057936,-4.683211350288963e-05,8.177850892499006e-05,-1.0790118951065773e-07,0.0010485320551228,3.156198217414522e-07,0.0132110543196,28.164198819164085,0.0846092539652247,12_c2_x10_070723,1,1,0,2712,3615,9088.191856282,0.3455880466883458,24.57545572680972,NMC_degradation_3_160623_Halfthedata/12_c2_x10_070723.hdf5,10.06245882064104,8.813488401472569,11.499952841550112,0.0993792886832697,90935.08003584668,"(9042, 1200, 1920)","(2, 9042)",ns_to_s,9042.0,903,True,9086.40031503886,7958.580026529729,10384.457415919751,1.0001971673249057,1.1428571332843969,0.875878208156592,-0.0013415998417857294,-0.0015317196264185106,-0.001173899871395278,-2.146559746857167e-06,-3.0910460354743206e-06,-4.829759430428626e-06,0.03490766176638334,3.0910460354743206e-06,-3.5290820192682485e-06,-2.7046653036947205e-06,2.7046653036947205e-06,3.5290820192682485e-06
cycle108_rank21_obj1,108.0,future8_positive,0,108.0,,0.85,0.0959423903375862,0.1423007789095266,0.1464949071300179,0.0041941282204913,3.381573906567678e-07,0.0031954411264869,-3.8435733505542657,-9.93000080864314e-05,0.0003296678633613,-2.2878721863113798e-07,0.0022468544038346,2.1182891066824078e-07,0.0088286227673088,36.02998137024315,0.3914409363055995,12_c2_x10_070723,1,1,0,2712,3615,9088.191856282,0.3455880466883458,24.57545572680972,NMC_degradation_3_160623_Halfthedata/12_c2_x10_070723.hdf5,10.06245882064104,8.813488401472569,11.499952841550112,0.0993792886832697,90935.08003584668,"(9042, 1200, 1920)","(2, 9042)",ns_to_s,9042.0,903,True,9086.40031503886,7958.580026529729,10384.457415919751,1.0001971673249057,1.1428571332843969,0.875878208156592,-0.00042300286332231973,-0.00048294712596239645,-0.00037012750850727436,-6.768045813157116e-07,-9.745985970946246e-07,-1.522810307960351e-06,0.2347502031227784,9.745985970946246e-07,-1.1127101782173614e-06,-8.527737796007601e-07,8.527737796007601e-07,1.1127101782173614e-06
cycle108_rank21_obj2,108.0,future8_positive,0,108.0,,0.55,0.0597780752927064,0.4462252846015578,0.4391851408028759,-0.0070401437986818,1.5247722606122013e-06,0.0401265508162923,-5.349443375112855,0.0001601835781868,0.0062176481633772,3.690629641425513e-07,-0.0029958058717795,3.027431709665341e-07,0.035147867943529,17.966820367081162,0.1901920905645156,12_c2_x10_070723,1,1,0,2712,3615,9088.191856282,0.3455880466883458,24.25594937175352,NMC_degradation_3_160623_Halfthedata/12_c2_x10_070723.hdf5,10.06245882064104,8.813488401472569,11.499952841550112,0.0993792886832697,90935.08003584668,"(9042, 1200, 1920)","(2, 9042)",ns_to_s,9042.0,903,True,9086.40031503886,7958.580026529729,10384.457415919751,1.0001971673249057,1.1428571332843969,0.875878208156592,-0.0005887307613179904,-0.0006721605308083375,-0.000515139420468128,-9.419692181087847e-07,-1.35643567407665e-06,-2.1194307407447653e-06,-0.27208290905042665,1.35643567407665e-06,-1.5486578629824097e-06,-1.186881224758567e-06,1.186881224758567e-06,1.5486578629824097e-06
cycle108_rank21_obj2,108.0,future8_positive,0,108.0,,0.6,0.0649062365293502,0.39619532654284,0.3887058118633912,-0.0074895146794487,1.1915550713460828e-06,0.0264920016604136,-12.028316779031911,0.0002921144926594,0.0120211630717763,6.730317910873078e-07,-0.00584182144997,3.206647600816556e-07,0.0235151674375611,19.370062286477697,0.3695488932720158,12_c2_x10_070723,1,1,0,2712,3615,9088.191856282,0.3455880466883458,24.25594937175352,NMC_degradation_3_160623_Halfthedata/12_c2_x10_070723.hdf5,10.06245882064104,8.813488401472569,11.499952841550112,0.0993792886832697,90935.08003584668,"(9042, 1200, 1920)","(2, 9042)",ns_to_s,9042.0,903,True,9086.40031503886,7958.580026529729,10384.457415919751,1.0001971673249057,1.1428571332843969,0.875878208156592,-0.0013237713904288256,-0.0015113646830132782,-0.0011582999763273202,-2.118034224686121e-06,-3.0499692835480143e-06,-4.765577005543772e-06,-0.2206683833564295,3.0499692835480143e-06,-3.482184229662593e-06,-2.6687231454581457e-06,2.6687231454581457e-06,3.482184229662593e-06
cycle108_rank21_obj2,108.0,future8_positive,0,108.0,,0.65,0.0704122856259346,0.3487118034751348,0.3434691431995206,-0.0052426602756141,1.0292248965953423e-06,0.0249547288739609,-15.13397416011378,0.0003233977810337,0.0104653884157982,7.451084875017598e-07,-0.0101857399640503,4.929536054432805e-07,0.0424656755533302,20.51912485301441,0.408368290893819,12_c2_x10_070723,1,1,0,2712,3615,9088.191856282,0.3455880466883458,24.25594937175352,NMC_degradation_3_160623_Halfthedata/12_c2_x10_070723.hdf5,10.06245882064104,8.813488401472569,11.499952841550112,0.0993792886832697,90935.08003584668,"(9042, 1200, 1920)","(2, 9042)",ns_to_s,9042.0,903,True,9086.40031503886,7958.580026529729,10384.457415919751,1.0001971673249057,1.1428571332843969,0.875878208156592,-0.0016655632192503788,-0.0019015922576219692,-0.0014573678290512172,-2.664901150800606e-06,-3.837457657152873e-06,-5.996027589301363e-06,-0.19416722061099656,3.837457657152873e-06,-4.3812685615610175e-06,-3.3577754781340045e-06,3.3577754781340045e-06,4.3812685615610175e-06
cycle108_rank21_obj2,108.0,future8_positive,0,108.0,,0.7,0.0765776731073856,0.2956860395446375,0.2961354104254044,0.0004493708807669,7.95631418142482e-07,0.0186435431512923,-12.48336569638991,0.0004079731984205,0.0088139681794258,9.399702491609904e-07,-0.00584182144997,4.707454661259086e-07,0.0380952353648099,22.48452596366024,0.4244749956414245,12_c2_x10_070723,1,1,0,2712,3615,9088.191856282,0.3455880466883458,24.25594937175352,NMC_degradation_3_160623_Halfthedata/12_c2_x10_070723.hdf5,10.06245882064104,8.813488401472569,11.499952841550112,0.0993792886832697,90935.08003584668,"(9042, 1200, 1920)","(2, 9042)",ns_to_s,9042.0,903,True,9086.40031503886,7958.580026529729,10384.457415919751,1.0001971673249057,1.1428571332843969,0.875878208156592,-0.0013738516093913173,-0.0015685418321832437,-0.001202120168286545,-2.198162575026108e-06,-3.1653541080375953e-06,-4.945865793808742e-06,-0.2969557961222032,3.1653541080375953e-06,-3.6139203813501934e-06,-2.7696848677321996e-06,2.7696848677321996e-06,3.6139203813501934e-06
cycle108_rank21_obj2,108.0,future8_positive,0,108.0,,0.75,0.0831458121538162,0.2426602756141402,0.2489514679448771,0.0062911923307369,7.679084307864389e-07,0.021038256674467,-16.633756741097272,0.0010214822118418,0.0269075856467515,2.353495016083684e-06,-0.0007489514679448,3.807483368989877e-07,0.0368500923340342,25.95787852459585,0.4338829249754791,12_c2_x10_070723,1,1,0,2712,3615,9088.191856282,0.3455880466883458,24.25594937175352,NMC_degradation_3_160623_Halfthedata/12_c2_x10_070723.hdf5,10.06245882064104,8.813488401472569,11.499952841550112,0.0993792886832697,90935.08003584668,"(9042, 1200, 1920)","(2, 9042)",ns_to_s,9042.0,903,True,9086.40031503886,7958.580026529729,10384.457415919751,1.0001971673249057,1.1428571332843969,0.875878208156592,-0.0018306211661802767,-0.0020900407718021374,-0.0016017935338246097,-2.928993865888443e-06,-4.217751166879358e-06,-6.590236198248996e-06,-0.5579975970524109,4.217751166879358e-06,-4.815453938232125e-06,-3.690532301931901e-06,3.690532301931901e-06,4.815453938232125e-06
cycle108_rank21_obj2,108.0,future8_positive,0,108.0,,0.8,0.0909959688782692,0.1918813660874775,0.1984721390053924,0.0065907729179149,4.582175076922083e-07,0.0092849588467468,-18.49341404857637,0.0015531809167263,0.0342053674035568,3.5785288321376053e-06,0.0,4.076287071288365e-07,0.0524579770753339,30.611442751603445,0.604816242403232,12_c2_x10_070723,1,1,0,2712,3615,9088.191856282,0.3455880466883458,24.25594937175352,NMC_degradation_3_160623_Halfthedata/12_c2_x10_070723.hdf5,10.06245882064104,8.813488401472569,11.499952841550112,0.0993792886832697,90935.08003584668,"(9042, 1200, 1920)","(2, 9042)",ns_to_s,9042.0,903,True,9086.40031503886,7958.580026529729,10384.457415919751,1.0001971673249057,1.1428571332843969,0.875878208156592,-0.0020352849761602516,-0.00232370774521699,-0.001780874369057096,-3.2564559618564027e-06,-4.68929658507322e-06,-7.3270259141769055e-06,-0.7631269993731329,4.68929658507322e-06,-5.353822644979945e-06,-4.1031345463075495e-06,4.1031345463075495e-06,5.353822644979945e-06
cycle108_rank21_obj2,108.0,future8_positive,0,108.0,,0.85,0.1010212037712335,0.1469442780107849,0.1482923906530857,0.0013481126423007,1.4075438217988216e-07,0.0010833434585251,-43.281938652580834,0.0014029792167035,0.0178705799175913,3.232464115284955e-06,-0.0022468544038346,2.110663182950046e-07,0.0202608048413429,31.075842545041382,0.84308419943398,12_c2_x10_070723,1,1,0,2712,3615,9088.191856282,0.3455880466883458,24.25594937175352,NMC_degradation_3_160623_Halfthedata/12_c2_x10_070723.hdf5,10.06245882064104,8.813488401472569,11.499952841550112,0.0993792886832697,90935.08003584668,"(9042, 1200, 1920)","(2, 9042)",ns_to_s,9042.0,903,True,9086.40031503886,7958.580026529729,10384.457415919751,1.0001971673249057,1.1428571332843969,0.875878208156592,-0.0047633757210702125,-0.005438399627609645,-0.004167953790847854,-7.62140115371234e-06,-1.097481766134577e-05,-1.7148152595852765e-05,-0.29453465333369183,1.097481766134577e-05,-1.2530072742012623e-05,-9.602965534113456e-06,9.602965534113456e-06,1.2530072742012623e-05
cycle110_rank24_obj1,110.0,future8_positive,0,110.0,,0.55,0.080673411488533,0.4408328340323547,0.4411324146195327,0.0002995805871779,2.853195880669212e-07,0.0008202302063594,-14.577443411230888,-0.0004263448601064,0.0476844175449094,-9.822985576852205e-07,-0.0002995805871779,1.093471106764831e-07,0.0025469665277481,25.756688710318866,0.7279811764355945,12_c2_x10_070723,1,1,0,4521,5424,9080.69766931,0.1861489207307045,26.314764358916044,NMC_degradation_3_160623_Halfthedata/12_c2_x10_070723.hdf5,10.06245882064104,8.813488401472569,11.499952841550112,0.0993792886832697,90935.08003584668,"(9042, 1200, 1920)","(2, 9042)",ns_to_s,9042.0,903,True,9086.40031503886,7958.580026529729,10384.457415919751,0.9993723977008342,1.1428571332843969,0.875878208156592,-0.001604314459611011,-0.0018316638599646345,-0.0014037751639178698,-2.566903135377618e-06,-3.6963405149437695e-06,-5.77553205459964e-06,0.265748935660535,3.6963405149437695e-06,-4.220153533358518e-06,-3.2342979776667723e-06,3.2342979776667723e-06,4.220153533358518e-06
cycle110_rank24_obj1,110.0,future8_positive,0,110.0,,0.6,0.0863744169473648,0.390053924505692,0.39035350509287,0.0002995805871779,3.006147592260863e-07,0.0009699309264024,-14.32200711344376,-0.0006742635079237,0.1231125758163165,-1.5535031222563068e-06,0.0022468544038346,2.592303866624532e-07,0.0094013291810095,26.624384340163694,0.5904292074815004,12_c2_x10_070723,1,1,0,4521,5424,9080.69766931,0.1861489207307045,26.314764358916044,NMC_degradation_3_160623_Halfthedata/12_c2_x10_070723.hdf5,10.06245882064104,8.813488401472569,11.499952841550112,0.0993792886832697,90935.08003584668,"(9042, 1200, 1920)","(2, 9042)",ns_to_s,9042.0,903,True,9086.40031503886,7958.580026529729,10384.457415919751,0.9993723977008342,1.1428571332843969,0.875878208156592,-0.0015762025243087157,-0.0017995681472953347,-0.0013791772203223254,-2.521924038893945e-06,-3.631570616007281e-06,-5.674329087511376e-06,0.427777203452621,3.631570616007281e-06,-4.146205011368451e-06,-3.177624315622638e-06,3.177624315622638e-06,4.146205011368451e-06
cycle110_rank24_obj1,110.0,future8_positive,0,110.0,,0.65,0.0924227382987737,0.3376273217495506,0.3365787896944278,-0.0010485320551228,2.2626544038777306e-07,0.0005957538153777,-5.6788844753668855,-0.0006965436164272,0.1350232868573968,-1.604836492248428e-06,0.0014979029358897,3.099713227955308e-07,0.0098046513945943,29.385264644370565,0.7910245064871894,12_c2_x10_070723,1,1,0,4521,5424,9080.69766931,0.1861489207307045,26.314764358916044,NMC_degradation_3_160623_Halfthedata/12_c2_x10_070723.hdf5,10.06245882064104,8.813488401472569,11.499952841550112,0.0993792886832697,90935.08003584668,"(9042, 1200, 1920)","(2, 9042)",ns_to_s,9042.0,903,True,9086.40031503886,7958.580026529729,10384.457415919751,0.9993723977008342,1.1428571332843969,0.875878208156592,-0.0006249872643149774,-0.0007135549880049537,-0.0005468638608562205,-9.999796229039639e-07,-1.4399706569817078e-06,-2.2499541515339186e-06,1.1144924964042615,1.4399706569817078e-06,-1.6440306923634134e-06,-1.259974335412732e-06,1.259974335412732e-06,1.6440306923634134e-06
cycle110_rank24_obj1,110.0,future8_positive,0,110.0,,0.7,0.0989195518195629,0.2856500898741761,0.2886458957459556,0.0029958058717795,5.228350674390018e-07,0.0035930233225898,-0.23880718049395,-0.0007694298409676,0.1747837240636681,-1.7727663535894833e-06,0.0026962252846015,3.064433857238436e-07,0.0079066701867678,32.65441148468109,1.511115123529574,12_c2_x10_070723,1,1,0,4521,5424,9080.69766931,0.1861489207307045,26.314764358916044,NMC_degradation_3_160623_Halfthedata/12_c2_x10_070723.hdf5,10.06245882064104,8.813488401472569,11.499952841550112,0.0993792886832697,90935.08003584668,"(9042, 1200, 1920)","(2, 9042)",ns_to_s,9042.0,903,True,9086.40031503886,7958.580026529729,10384.457415919751,0.9993723977008342,1.1428571332843969,0.875878208156592,-2.6281824728622327e-05,-3.000625484670534e-05,-2.2996596830167544e-05,-4.205091956579573e-08,-6.055332417474585e-08,-9.461456902304037e-08,29.27611948228644,6.055332417474585e-08,-6.913441116680911e-08,-5.2984159096706024e-08,5.2984159096706024e-08,6.913441116680911e-08
