cycleNo,echem_shape_points,echem_shape_duration_s,shape_V_min,shape_V_max,shape_V_range,shape_V_mean,shape_V_std,shape_I_mean_mA,shape_I_abs_mean_mA,shape_I_pos_fraction,shape_I_neg_fraction,shape_charge_mAh_signed,shape_charge_mAh_abs,shape_charge_mAh_pos,shape_charge_mAh_neg_abs,shape_dVdt_slope,shape_dIdt_slope,shape_V_q05,shape_I_q05,shape_V_q10,shape_I_q10,shape_V_q25,shape_I_q25,shape_V_q50,shape_I_q50,shape_V_q75,shape_I_q75,shape_V_q90,shape_I_q90,shape_V_q95,shape_I_q95,shape_dVdt_abs_median,shape_dVdt_abs_p95,shape_dVdt_sign_consistency,all_dq_abs_total_mAh,all_dq_abs_lowV_frac,all_dq_abs_midV_frac,all_dq_abs_highV_frac,all_dq_abs_peak_voltage,all_dq_abs_peak_frac,all_dq_abs_entropy,all_dqdv_abs_integral_proxy,pos_dq_abs_total_mAh,pos_dq_abs_lowV_frac,pos_dq_abs_midV_frac,pos_dq_abs_highV_frac,pos_dq_abs_peak_voltage,pos_dq_abs_peak_frac,pos_dq_abs_entropy,pos_dqdv_abs_integral_proxy,neg_dq_abs_total_mAh,neg_dq_abs_lowV_frac,neg_dq_abs_midV_frac,neg_dq_abs_highV_frac,neg_dq_abs_peak_voltage,neg_dq_abs_peak_frac,neg_dq_abs_entropy,neg_dqdv_abs_integral_proxy,shape_block_mode,shape_block_nunique
68,67822,9177.412461519245,2.991475,4.200073,1.2085979999999998,3.825245283020259,0.19151539973797005,0.006897914039692122,0.500889,0.5068856713160921,0.49311432868390787,0.010221477445601035,1.2769069306771983,0.6435642040613996,0.6333427266157985,-3.736466494236603e-05,-0.0001637325329478906,3.523482,-0.500889,3.591238,-0.500889,3.700882,-0.500889,3.829444,0.500889,3.956655,0.500889,4.08039,0.500889,4.133089,0.500889,0.0,0.0064335951162048585,0.010424499786201915,1.2767997960881887,0.06643606908443522,0.6776941107090497,0.2558698202065151,3.825,0.12396052238580678,2.7072561607879635,1.056430505501572,0.6435106367668889,0.0015372849911127879,0.6020255689198454,0.3964371460890419,3.825,0.17777310172300503,2.2733491308603675,0.5882536211205514,0.6332891593212837,0.1323823390664612,0.754583965514353,0.11303369541918575,3.675,0.1449297266273557,2.6471747574614746,0.5586989399459232,galvanostatic_6,2
70,66196,9180.390546798706,2.99688,4.200459,1.2035790000000004,3.8243540047283826,0.19062136111364228,0.015723719590307595,0.500889,0.5156958124357968,0.4843041875642033,0.008922660060408824,1.2773212890542935,0.6431219745573513,0.6341993144969424,-3.710870734579458e-05,-0.00016326793328611295,3.524254,-0.500889,3.590852,-0.500889,3.702426,-0.500889,3.830602,0.500889,3.953373,0.500889,4.076337,0.500889,4.127491,0.500889,0.0,0.009642767299194603,0.010725885640909434,1.2772642437155959,0.06711704872644064,0.675253338115605,0.2576296131579544,3.825,0.12467490107996655,2.7087903816521135,1.0612217758166231,0.6430934518879936,0.0018628634250822513,0.6014142635371469,0.3967228730377709,3.825,0.17700420727931143,2.2756795266150855,0.581611845330004,0.6341707918275865,0.133289347760672,0.7501313141542695,0.11657933808505853,3.675,0.1431287042515052,2.654307922566328,0.5619650291607766,galvanostatic_10,2
72,56714,9170.551366329193,2.986071,4.200073,1.2140019999999998,3.8280235996931977,0.19196554418188222,0.010244934936699986,0.500889,0.5102267517720492,0.48977324822795076,0.008758463314192586,1.275952306480351,0.6423553848972718,0.6335969215830792,-3.734238156474635e-05,-0.0001645338260667084,3.523868,-0.500889,3.593168,-0.500889,3.705901,-0.500889,3.8324365,0.500889,3.959743,0.500889,4.083093,0.500889,4.134441,0.500889,0.0,0.009631638293296663,0.010967503041630666,1.2758493468912058,0.06745176819895557,0.6765873487843286,0.25596088301671577,3.825,0.1234573765543182,2.7100881628307483,1.0509450123568214,0.6423039051026898,0.0019647424274381676,0.6019998218403809,0.39603543573218086,3.825,0.17696549342026371,2.279979334880572,0.5852912679800237,0.6335454417884987,0.1338441208419872,0.7522060126844545,0.11394986647355819,3.675,0.14304598091516654,2.652942618305063,0.5565559448284847,galvanostatic_14,2
74,48585,9165.17104864119,2.987036,4.200073,1.213037,3.8252827620458993,0.19045045192699528,0.019948959864155628,0.500889,0.5199135535659154,0.4800864464340846,0.012748218093244203,1.2752037114952328,0.6439759647942384,0.6312277467009941,-3.5976638810022386e-05,-0.00016316243633153756,3.524254,-0.500889,3.592975,-0.500889,3.706287,-0.500889,3.830602,0.500889,3.952408,0.500889,4.079039,0.500889,4.13058,0.500889,0.0,0.00643374851574482,0.010126790712991931,1.275082659620813,0.06663045704314778,0.6775381480081413,0.2558313949487107,3.825,0.12398701268076642,2.7080595928846014,1.0511490248201933,0.6439154388570368,0.0022536901600683948,0.6010987695356734,0.3966475403042582,3.825,0.17817220232472183,2.283167255727567,0.5861412538853225,0.6311672207637908,0.1323074959260458,0.7555214372472174,0.11217106682673683,3.675,0.14514349227470708,2.6450263704103563,0.5550313503155989,galvanostatic_18,2
76,90754,9075.337116241455,2.999969,4.200073,1.2001039999999996,3.822594393679617,0.19423313344627777,0.0038082443749036087,0.500889,0.5038014853339797,0.4961985146660202,0.009644162412389067,1.262704592449185,0.6361743774307871,0.6265302150183979,-3.9710263288505436e-05,-0.00016556091926443146,3.516533,-0.500889,3.584095,-0.500889,3.694898,-0.500889,3.830409,0.500889,3.955303,0.500889,4.079618,0.500889,4.132317,0.500889,0.0,0.009645869640851373,0.028208433880973632,1.262639203214544,0.07013656196422086,0.6723045917614827,0.2575588462742963,3.825,0.12206022693201508,2.7183592164112644,1.0521081533055006,0.636141682813455,0.001159209583982276,0.5959330305881978,0.40290775982781984,3.825,0.17358360140595216,2.280641739265175,0.5876353249180913,0.6264975204010674,0.14017573624713375,0.7498517996303464,0.10997246412251971,3.675,0.14289407568590018,2.653061853257924,0.558221454322841,galvanostatic_2,2
78,77251,9083.066112518314,2.998618,4.201038,1.2024199999999996,3.822158104555281,0.19270690859414383,0.006684917463851613,0.500889,0.5066730527760158,0.4933269472239842,0.0076228992142137976,1.2637799727869963,0.6357014360006049,0.6280785367863911,-3.893509593970604e-05,-0.00016504219582973517,3.518463,-0.500889,3.585833,-0.500889,3.695863,-0.500889,3.829058,0.500889,3.952987,0.500889,4.078266999999999,0.500889,4.132124,0.500889,0.0,0.009633586879926935,0.011805825242718447,1.2636631031772354,0.07072728298061554,0.6723257943134683,0.2569469227059162,3.825,0.1224131499815011,2.7190377869615103,1.0509332040195905,0.6356430011957266,0.0009149616255775193,0.5971331301102305,0.4019519082641919,3.825,0.17493971262379662,2.271677707314529,0.5912870145148786,0.6280201019815118,0.14138698531584915,0.748431146023133,0.1101818686610179,3.675,0.14119663591143386,2.6566803307280584,0.5587133829648689,galvanostatic_6,2
80,58971,9082.847595214844,2.998811,4.200845,1.2020340000000003,3.828769516881179,0.19163417316806014,0.014566899577758585,0.5008889999999999,0.5145410455986841,0.4854589544013159,0.007497940573342655,1.2637495691998801,0.6356237548866113,0.6281258143132687,-3.775835067931904e-05,-0.0001661491184402724,3.52522,-0.500889,3.591431,-0.500889,3.705901,-0.500889,3.834077,0.500889,3.960708,0.500889,4.083672,0.500889,4.134827,0.500889,0.0,0.006440505311590266,0.010886891639816857,1.2636424333171243,0.07024934576220272,0.672931164389257,0.2568194898485403,3.825,0.12223535200683955,2.7170470103387645,1.051253486438091,0.6355701869452458,0.0017535101701335251,0.5965060996916239,0.4017403901382425,3.825,0.17371776471192854,2.2811265487035235,0.5891034723562052,0.6280722463718926,0.13956288617685758,0.7502685932244819,0.11016852059866043,3.675,0.1432934239757541,2.6538243915488593,0.5589517179753435,galvanostatic_10,2
82,46781,9103.720524072647,2.999969,4.202196,1.2022269999999997,3.8226818054765817,0.1907833026040989,0.019326321476667865,0.500889,0.5192920202646374,0.48070797973536267,0.009612524142304278,1.266653741550618,0.638133132846461,0.6285206087041568,-3.7082687379124576e-05,-0.00016410356054664496,3.518656,-0.500889,3.587763,-0.500889,3.700496,-0.500889,3.829637,0.500889,3.95067,0.500889,4.075372,0.500889,4.129228,0.500889,0.0,0.0038603543463781895,0.010944848225737495,1.2665354760723668,0.07051634339979584,0.6697442690216014,0.25973938757860277,3.825,0.12238130913712095,2.7170317059989664,1.0534911261120963,0.6380740001073465,0.0023397398977488505,0.5945350734338046,0.4031251866684466,3.825,0.17322609201610106,2.2819673600944324,0.5710902532172429,0.6284614759650355,0.1397357303852645,0.7461038138924512,0.11416045572228437,3.675,0.14095533582105332,2.6504940831438946,0.5592981121219259,galvanostatic_14,2
84,42444,9063.87115073204,2.953254,4.200073,1.246819,3.8218300631184623,0.1955360266310682,0.004885685750636125,0.5008889999999999,0.5048770144189991,0.4951229855810009,0.007469275825879025,1.2611092657830614,0.6342892708044703,0.6268199949785912,-4.016108464397923e-05,-0.0001662540069541406,3.512093,-0.500889,3.5829949,-0.500889,3.692968,-0.500889,3.830023,0.500889,3.955689,0.500889,4.08039,0.500889,4.131352,0.500889,0.0,0.003235109146351615,0.011097236293381711,1.2608741219043316,0.07233578635221978,0.6711323930102209,0.25653182063755936,3.825,0.12016769435509013,2.7253362871132243,1.011272784505475,0.6341779621112631,0.0026525001231480325,0.5960911973789911,0.40125630249786093,3.825,0.17073584885619159,2.2896015253994406,0.5908789439756701,0.6266961597930724,0.14285098540587257,0.7470694667837647,0.1100795478103627,3.675,0.14438066878980077,2.6533966743022117,0.5366160357241642,galvanostatic_18,2
86,90230,9021.373033046722,2.999776,4.200073,1.2002969999999995,3.8216356122243162,0.19513520010638138,0.003486182999002577,0.500889,0.5034799955668846,0.4965200044331154,0.008918832410512821,1.255196254763817,0.6320575435871648,0.623138711176652,-4.057965189988046e-05,-0.0001665517044586483,3.514023,-0.500889,3.581779,-0.500889,3.692389,-0.500889,3.830409,0.500889,3.95511,0.500889,4.079810999999999,0.500889,4.132703,0.500889,0.0,0.009645065138391829,0.0282060091544847,1.2551405952423127,0.07185604719251634,0.670932574952093,0.25721137785539067,3.825,0.12039090003568514,2.7230919476877897,1.0456916873426436,0.632031801376095,0.0011315221755242722,0.5935204267368522,0.4053480510876235,3.825,0.17075695804530192,2.2818799306263458,0.5847771309761727,0.623108793866207,0.14359335757551972,0.7494532762590096,0.1069533661654707,3.675,0.14167318423268854,2.652162126291453,0.5559668957357797,galvanostatic_2,2
88,80850,9034.488495111465,2.99051,4.200073,1.2095629999999997,3.8312005050216453,0.189345461465413,0.02755663910946199,0.500889,0.5275077303648732,0.4724922696351268,0.005758025731142074,1.2570210855077462,0.6313895556194442,0.6256315298883021,-3.713094276907577e-05,-0.0001676143756201074,3.527922,-0.500889,3.596064,-0.500889,3.713622,-0.500889,3.836393,0.500889,3.960129,0.500889,4.081761300000001,0.500889,4.134248,0.500889,0.0,0.00964058536584805,0.01036500142240473,1.2569695967731649,0.07247771452421214,0.671548260455721,0.2559740250200669,3.825,0.12047821660910467,2.723038112996046,1.0391931604828895,0.6313638112521501,0.0005421433841187645,0.5967810671102795,0.40267678950560165,3.825,0.17128586845421442,2.272849047143817,0.5867791573206153,0.6256057855210115,0.14507537492114334,0.7470036050828373,0.10792101999601936,3.675,0.14238406140616375,2.6542514379015807,0.5536177608430658,galvanostatic_6,2
90,59062,9052.598627328873,2.980472,4.200652,1.22018,3.8270822785547387,0.19239341920027786,0.021439290779181226,0.5008889999999999,0.5214012393755715,0.4785987606244286,0.0072850313379007915,1.2595408538455921,0.6334129425917465,0.6261279112538457,-3.8048160740079496e-05,-0.00016629901340419698,3.521359,-0.500889,3.588535,-0.500889,3.703971,-0.500889,3.834077,0.500889,3.957427,0.500889,4.081356,0.500889,4.133861,0.500889,0.0,0.009640126137300429,0.01065000592607643,1.2594559825609715,0.07223716177556506,0.6720084548844303,0.2557543833400046,3.825,0.12042599962972739,2.7237585116585503,1.032188679179278,0.6333705069494329,0.0015091620728117977,0.5964708278131502,0.4020200101140378,3.825,0.1692319268164041,2.282501597822927,0.5800074971789783,0.6260854756115337,0.143788141270013,0.7484250258089771,0.10778683292100978,3.675,0.1403968845171914,2.655502684034795,0.5490711139548803,galvanostatic_10,2
92,50572,9037.710003376014,2.989738,4.201423999999999,1.2116859999999994,3.8223228342363362,0.19382376551602035,0.005368224274302017,0.500889,0.5053586965119038,0.4946413034880962,0.0069498457954103145,1.2574693127447247,0.6322095792700674,0.6252597334746571,-3.978270308579725e-05,-0.00016646454628975685,3.516147,-0.500889,3.583902,-0.500889,3.693354,-0.500889,3.830023,0.500889,3.954145,0.500889,4.079039,0.500889,4.132896,0.500889,0.0,0.009634790814263498,0.011785410610824385,1.2573524370975702,0.07282720686662769,0.6711394616134518,0.2560333315199205,3.825,0.11931232930281724,2.7252001176543064,1.0376883426049082,0.6321511414464842,0.00181142274076773,0.5948593680577632,0.40332920920146914,3.825,0.16867066636712294,2.280292916598186,0.5867741371019773,0.6252012956510732,0.144632414738326,0.7482674978896067,0.10710008737206739,3.675,0.14023936070052173,2.6555651805896345,0.5525049096579224,galvanostatic_14,2
94,45515,9062.050935029984,2.94534,4.201231,1.255891,3.8234271201362184,0.19487336908980687,0.013921225639898924,0.5008889999999999,0.5138965176315501,0.48610348236844997,0.007285366380834278,1.2608560085545093,0.6340706874676718,0.6267853210868375,-3.902396574973098e-05,-0.00016618643572136266,3.515182,-0.500889,3.585061,-0.500889,3.698759,-0.500889,3.830988,0.500889,3.955882,0.500889,4.080198,0.500889,4.132124,0.500889,0.0,0.009594753466765273,0.011644768642615459,1.260693220282318,0.07442542633825801,0.6703591825529541,0.25521539110878777,3.825,0.12042648028342326,2.726149861607828,1.0038237556303198,0.6339913802178223,0.002528176921266754,0.5955906605313349,0.40188116254739825,3.825,0.17135227889579455,2.2917309376196418,0.571086746209583,0.6267018400645205,0.14715895523143743,0.745997381522406,0.1068436632461565,3.675,0.1419816318809751,2.6564277140233425,0.5330964930439238,galvanostatic_18,2
96,83138,9097.464223623276,2.965416,4.200845,1.2354290000000003,3.834086318542664,0.19024159012366598,0.04384842240611997,0.5008889999999999,0.5437705982823738,0.4562294017176261,0.012915113859081938,1.2657832659740107,0.6393491899165464,0.6264340760574645,-3.6261856813155484e-05,-0.00016594963110859963,3.529273,-0.500889,3.596643,-0.500889,3.71502225,-0.500889,3.841026,0.500889,3.964762,0.500889,4.083479,0.500889,4.133283,0.500889,0.0,0.006900608071600354,0.008467950491357639,1.265710213511355,0.07229827931103605,0.6678259389850629,0.259875781703901,3.825,0.11869639346163455,2.7273542222025497,1.024510686985132,0.6393152405966122,0.0011606456566483426,0.5888232499463798,0.41001610439697195,3.825,0.16770026102784547,2.2886687009670847,0.5906722033096553,0.6263949729147222,0.14490322561768787,0.7484581683842444,0.10663860599806782,3.675,0.14039948733062782,2.656652355107233,0.542002477201987,galvanostatic_2,2
98,60147,9066.372819185257,2.999969,4.201617,1.2016479999999996,3.8114391528089513,0.19429377185164037,-0.019578533243553294,0.500889,0.4804562156051008,0.5195437843948991,0.011700378881681822,1.2614573375080234,0.6365788581948526,0.6248784793131708,-4.038482976027602e-05,-0.00016491641923761587,3.506495,-0.500889,3.575409,-0.500889,3.681579,-0.500889,3.818441,-0.500889,3.940246,0.500889,4.072862,0.500889,4.127105,0.500889,0.0,0.004828998256642975,0.012785555149137099,1.261350207397299,0.07207650450616447,0.6710308118455456,0.25689268364828993,3.825,0.12045983498221403,2.7235123544791837,1.0496836073436644,0.6365252931394992,0.0018813737857306658,0.5958982699314354,0.40222035628283404,3.825,0.170700979110715,2.2904961899575813,0.5699995102940592,0.6248249142578097,0.14358609885686757,0.747570274621278,0.10884362652185445,3.675,0.14198504603357384,2.652105477458461,0.556922674136403,galvanostatic_7,2
100,63808,9059.980037927628,2.999969,4.200845,1.200876,3.8214978067170264,0.19544444473569902,0.002433481538365141,0.500889,0.5024291624874624,0.4975708375125376,0.0064392058319248865,1.2605678725604255,0.6335035391961752,0.6270643333642503,-4.039039322734953e-05,-0.00016636392246735724,3.514217,-0.500889,3.581586,-0.500889,3.692775,-0.500889,3.829058,0.500889,3.955689,0.500889,4.081356,0.500889,4.132317,0.500889,0.0,0.009632899053953356,0.012224364097982979,1.2604176105815523,0.07266887013126735,0.6726423626038875,0.2546887672648452,3.825,0.11981918142767238,2.724327760517398,1.049581814093672,0.6334284082067335,0.001539789695740651,0.59809690392017,0.40036330638408935,3.825,0.17066329050151163,2.2838507802352903,0.5833608775316981,0.6269892023748146,0.14452844925453046,0.7479534063255673,0.10751814441990228,3.675,0.1407138047170334,2.6575102634740864,0.5592365730737803,galvanostatic_10,2
102,60596,9068.439995527267,2.963485,4.200652,1.237167,3.821027348207802,0.1949705428635613,0.008216444418773542,0.500889,0.5082018615090105,0.4917981384909895,0.007838909189075554,1.261744955811016,0.6347919325000457,0.6269530233109704,-3.9521318016278015e-05,-0.0001658334573335321,3.512672,-0.500889,3.582744,-0.500889,3.693354,-0.500889,3.828865,0.500889,3.953952,0.500889,4.078846,0.500889,4.131931,0.500889,0.0,0.00963783065158308,0.011469593200759139,1.2617115632760587,0.07278400784637995,0.6727707791777509,0.2544452129758692,3.825,0.11936327119193514,2.725569325584036,1.0198393291092138,0.634779412410031,0.0017556884858953938,0.598838302356102,0.3994060091580026,3.825,0.1688249475486638,2.2954364427787275,0.5758012427206413,0.6269321508659972,0.14470138322080028,0.7476286631290757,0.10766995365012393,3.675,0.1404780367502829,2.65501187170394,0.5417430554037566,galvanostatic_14,2
104,53824,9061.930029392242,2.963871,4.200073,1.2362019999999996,3.8211738896031515,0.19475452231557885,0.010832245763971462,0.500889,0.510813020214031,0.4891869797859691,0.008401013140412125,1.2608391862478474,0.6346200996941299,0.6262190865537177,-3.912890967827283e-05,-0.00016577793320320791,3.515568,-0.500889,3.582358,-0.500889,3.69417425,-0.500889,3.8282860000000003,0.500889,3.953759,0.500889,4.078653,0.500889,4.132317,0.500889,0.0,0.006473669782724009,0.01105475354402393,1.2606805585454486,0.07429152155175693,0.671546320082522,0.25416215836572115,3.825,0.11952379587882617,2.7282374823735616,1.0198014228624845,0.6345428770747774,0.0020984008898431417,0.5981800774912162,0.3997215216189407,3.825,0.1692123801914792,2.294547951935029,0.5737780592644903,0.6261376814706856,0.1474537538298361,0.7458974221351868,0.10664882403497701,3.675,0.14107182475217314,2.6545784042062657,0.5415080896757165,galvanostatic_18,2
106,90037,9003.555330276487,2.999776,4.200073,1.2002969999999995,3.819906377444828,0.19554320098957267,0.0038441340671057536,0.500889,0.5038373113275654,0.4961626886724347,0.009585814685498392,1.2527171738407945,0.6311514942631464,0.621565679577648,-4.0453859151932845e-05,-0.00016687692459008867,3.513058,-0.500889,3.580042,-0.500889,3.689493,-0.500889,3.828286,0.500889,3.953952,0.500889,4.079425,0.500889,4.133089,0.500889,0.0,0.00963152369506977,0.027633391088009242,1.2526531648503443,0.07292491115372472,0.6713508273655173,0.2557242614807579,3.825,0.11680265123505285,2.7267530350118685,1.0436193415882442,0.6311208817717908,0.0011397650902919367,0.595251816688498,0.40360841822121,3.825,0.16444764538764436,2.299416992728007,0.5775391130220566,0.6215322830785558,0.14581751209356067,0.7486238444364142,0.10555864347002529,3.675,0.14123513619154007,2.6499472654227048,0.5548468988468499,galvanostatic_2,2
108,62042,9033.24401211739,2.977191,4.201038,1.2238469999999997,3.817930742964444,0.19696454592973253,0.005102379807227374,0.500889,0.5050933238773734,0.4949066761226266,0.009009605194449348,1.2568479333292963,0.6329287692618729,0.6239191640674235,-4.052308288482686e-05,-0.00016594473663249012,3.503793,-0.500889,3.5762968000000006,-0.500889,3.688335,-0.500889,3.827128,0.500889,3.951443,0.500889,4.079232,0.500889,4.131738,0.500889,0.0,0.00643369738201212,0.011444045066971841,1.2567199358490115,0.07615537381190976,0.6692891323498751,0.25455549383821535,3.825,0.11748915264260275,2.7338878461065015,1.0268603312742621,0.6328849435231133,0.0018093198031265256,0.5971081607580326,0.4010825194388408,3.825,0.16668339634153856,2.298692380241989,0.5738818545313294,0.6238349923259054,0.15157996328080775,0.7425172306311449,0.10590280608804742,3.675,0.1405197648586948,2.661925289461847,0.5458962875585907,galvanostatic_6,2
110,55449,9052.117851018906,2.995336,4.200845,1.2055090000000002,3.8368610879366627,0.18807894465480463,0.05547366677487425,0.5008889999999999,0.5553752096521127,0.44462479034788727,0.006300374721798284,1.259473960633058,0.6328871676774283,0.6265867929556298,-3.477526738189244e-05,-0.0001675787919806742,3.535643,-0.500889,3.603206,-0.500889,3.720572,-0.500889,3.836586,0.500889,3.97036,0.500889,4.089077,0.500889,4.139266,0.500889,0.0,0.008391129688362088,0.007484489972586928,1.2594489138185312,0.07302955789756754,0.6704234149571922,0.2565470271452403,3.825,0.1147149068538225,2.7248070071868886,1.044744513577693,0.632874644270154,0.0018379255535589465,0.5979035327991239,0.4002585416473173,3.825,0.16672126233595128,2.287767274681541,0.5760910752554501,0.6265742695483606,0.14493704147043046,0.743672504257332,0.11139045427223754,3.675,0.14240843558761124,2.645299939305086,0.5571396290044263,galvanostatic_10,2
112,117033,11992.88996219635,2.990317,4.400058,1.4097409999999995,3.914310885314398,0.24081186226988086,0.014350489323524155,0.500889,0.5143250194389617,0.48567498056103836,0.006311202844997013,1.6686407389651576,0.8374759709050774,0.8311647680600803,-2.8571820893613198e-05,-0.00012621122294054028,3.543751,-0.500889,3.614016,-0.500889,3.750685,-0.500889,3.897199,0.500889,4.100466,0.500889,4.2498374000000005,0.500889,4.314157,0.500889,0.0,0.009595090707151793,0.0005810376649121608,1.505965905969484,0.06490288503199952,0.5845075251520043,0.3505895898159962,3.825,0.10208514562631628,2.801384367418952,1.0682571521786517,0.6760693585270311,0.0010639865723999558,0.5561754750820901,0.4427605383455101,3.825,0.15465954176461583,2.3865434152641596,0.5272166041586817,0.829896547442453,0.11690879259199756,0.6075880295540917,0.2755031778539107,3.625,0.10639685553211567,2.8538837525968317,0.6276183056295708,galvanostatic_2,2
114,61048,11988.522614479065,2.972944,4.403532,1.4305880000000002,3.9093519758878257,0.2435733579769681,0.01629480988730179,0.500889,0.5162658891364172,0.48373411086358276,0.0121916907490875,1.668033084401057,0.8401123875750722,0.8279206968259847,-2.89620424368266e-05,-0.00012528383086598654,3.534871,-0.500889,3.605329,-0.500889,3.745666,-0.500889,3.893146,0.500889,4.096606,0.500889,4.246981,0.500889,4.313192,0.500889,0.0,0.005216224552712883,0.008632692843219159,1.5042191519389956,0.06719204485495617,0.581525339196219,0.35128261594882504,3.825,0.10133143941669079,2.807830670181682,1.0514691525016255,0.6788892270430904,0.0021398425763784075,0.5573526851872801,0.4405074722363415,3.825,0.1556480979292969,2.388618324046515,0.515524627754095,0.8253299248959145,0.12070184498479328,0.6014089686402598,0.27788918637494686,3.625,0.10747275284803418,2.8622447055088935,0.6148299724114381,galvanostatic_6,2
116,70712,11946.889967679977,2.987808,4.401795,1.413987,3.903938643271297,0.24288157306549354,0.00704100670324697,0.500889,0.5070285100124449,0.49297148998755513,0.013496183927439884,1.6622404913947937,0.8378683376611168,0.824372153733677,-3.0194602324549303e-05,-0.00012585682270689893,3.533327,-0.500889,3.60282,-0.500889,3.735436,-0.500889,3.887934,0.500889,4.091586,0.500889,4.2398187,0.500889,4.30798,0.500889,0.0,0.00960470353766305,0.008909504886085617,1.4993666984605794,0.06704818147967001,0.5821405892253041,0.35081122929502606,3.825,0.10275438311554434,2.8072423982633956,1.0603822372204124,0.6767149528885252,0.001807266505675933,0.5564673006626724,0.4417254328316518,3.825,0.15570657076683084,2.3830476715529794,0.5270854174869207,0.8226517455720713,0.12071548716602455,0.6032594871716834,0.27602502566229203,3.675,0.10775837395783669,2.858865485718771,0.620779755953724,galvanostatic_10,2
118,60597,11939.81216526033,2.965223,4.402181,1.4369579999999997,3.907195405317094,0.2424326599701869,0.017168283132828376,0.500889,0.5171378121029094,0.4828621878970906,0.012039576248161899,1.6612557154569672,0.8366476458525645,0.8246080696044026,-2.8669125580593856e-05,-0.00012568431517571288,3.53352,-0.500889,3.606681,-0.500889,3.744894,-0.500889,3.889285,0.500889,4.092938,0.500889,4.242348,0.500889,4.310682,0.500889,0.0,0.006654943496736483,0.008894976566109974,1.5001778773426477,0.06825296800736462,0.5809799764999548,0.3507670554926806,3.825,0.100516506007974,2.8092735785149037,1.0439956333745648,0.6773565981221732,0.0020376746763053704,0.5533771863664266,0.44458513895726803,3.825,0.15232591648045452,2.3889741504045223,0.5225569423153774,0.8228212792205025,0.12276221195506128,0.6037029328644523,0.2735348551804865,3.625,0.10823516478734646,2.861484704749127,0.6106783410139928,galvanostatic_14,2
123,85758,11863.229969978333,2.999969,4.400058,1.4000889999999995,3.902530867732456,0.2450874716886381,0.010758617714965396,0.500889,0.5107395228433499,0.4892604771566501,0.011649846644911024,1.6506003878979103,0.8311251172714107,0.8194752706264996,-3.0671637822807474e-05,-0.00012605157854058557,3.525799,-0.500889,3.597994,-0.500889,3.735628,-0.500889,3.886969,0.500889,4.09038,0.500889,4.242734,0.500889,4.311262,0.500889,0.0,0.0064382002640487185,0.008710659188171228,1.491725350654574,0.0705367595670686,0.5799851889281789,0.3494780515047525,3.825,0.10122503303269151,2.8121355363788343,1.0654503754079738,0.6729888962710157,0.0013376324183375704,0.5537842222733605,0.4448781453083019,3.825,0.15446606140459584,2.3849081521626077,0.5290352346982217,0.8187364543835713,0.1274173881910916,0.6015219844816765,0.2710606273272318,3.625,0.10724894830744175,2.8650313591971406,0.6252020376261949,galvanostatic_4,2
124,80320,11869.032439231873,2.989352,4.40083,1.4114780000000002,3.9231879284860556,0.2375092403801595,0.02556828809760959,0.5008889999999999,0.5255229083665338,0.47447709163346613,0.0066545220688761396,1.6514077192928929,0.8290311206808844,0.8223765986120083,-2.715303322588947e-05,-0.00012962545651831574,3.553789,-0.500889,3.627722,-0.500889,3.764198,-0.500889,3.905886,0.500889,4.10645,0.500889,4.253158,0.500889,4.317438999999999,0.500889,0.0,0.009600810310099135,0.008254584842938782,1.492855480888931,0.07029363464509442,0.580526430313792,0.34917993504111355,3.825,0.10002532239217228,2.8121281368633033,1.0576540908812824,0.6711300382018514,0.0009370632235741642,0.5537010052043303,0.4453619315720956,3.825,0.15309023716025666,2.376975758036129,0.5270941754434676,0.8217254426870965,0.12693941437835965,0.602435632150865,0.2706249534707751,3.675,0.10845080777276123,2.8624077147426643,0.6222562300838707,galvanostatic_6,2
125,76221,11846.073050022133,2.998618,4.402567,1.4039490000000003,3.9098327832749504,0.24543069684851263,0.016619413035777558,0.500889,0.5165899161648365,0.48341008383516354,0.007887415577137093,1.6482132455423713,0.828050330559754,0.8201629149826171,-3.080902178790099e-05,-0.0001269868111682334,3.528887,-0.500889,3.602048,-0.500889,3.744701,-0.500889,3.894497,0.500889,4.099114999999999,0.500889,4.251227,0.500889,4.316667,0.500889,0.0,0.009644381416703611,0.008514825505116768,1.4888985421056458,0.07108812038502779,0.5777427408775321,0.35116913873744016,3.825,0.10042947057975835,2.8128059245432757,1.0605075697946615,0.6695767015377675,0.002066961771988656,0.5491357885975219,0.4487972496304895,3.825,0.15498933857439406,2.3850371794292036,0.520664555893891,0.8193218405678934,0.1274944767545833,0.6011212812755398,0.27138424196987687,3.625,0.10774291785447965,2.863250618363639,0.6240849706154638,galvanostatic_8,2
