blind_review_id,blind_order,frame_strip_png_relative,mask_overlay_png_relative,kymograph_png_relative,frame_strip_png_remote,mask_overlay_png_remote,kymograph_png_remote,frame_strip_png_local_equivalent,mask_overlay_png_local_equivalent,kymograph_png_local_equivalent,reviewer_id,review_date,particle_identity_ok,particle_identity_confidence_0_3,front_like_motion_present,front_motion_confidence_0_3,front_direction,phase_boundary_interpretable,kinetic_signal_particle_local,artifact_or_drift_issue,diffusion_interpretation_allowed,overall_manual_decision,review_notes
SBPRE-BLIND-025,25,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank013_review_kinetic_only_guardrail_source_balanced_cycle82_rank63_obj2_9_c2_x10_010723_strip.png,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank013_review_kinetic_only_guardrail_source_balanced_cycle82_rank63_obj2_9_c2_x10_010723_mask_overlay.png,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank013_review_kinetic_only_guardrail_source_balanced_cycle82_rank63_obj2_9_c2_x10_010723_kymograph.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank013_review_kinetic_only_guardrail_source_balanced_cycle82_rank63_obj2_9_c2_x10_010723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank013_review_kinetic_only_guardrail_source_balanced_cycle82_rank63_obj2_9_c2_x10_010723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank013_review_kinetic_only_guardrail_source_balanced_cycle82_rank63_obj2_9_c2_x10_010723_kymograph.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank013_review_kinetic_only_guardrail_source_balanced_cycle82_rank63_obj2_9_c2_x10_010723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank013_review_kinetic_only_guardrail_source_balanced_cycle82_rank63_obj2_9_c2_x10_010723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank013_review_kinetic_only_guardrail_source_balanced_cycle82_rank63_obj2_9_c2_x10_010723_kymograph.png,,,,,,,,,,,,,
SBPRE-BLIND-026,26,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank033_review_front_only_guardrail_source_balanced_cycle66_rank55_obj2_8_c2_x10_300623_strip.png,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank033_review_front_only_guardrail_source_balanced_cycle66_rank55_obj2_8_c2_x10_300623_mask_overlay.png,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank033_review_front_only_guardrail_source_balanced_cycle66_rank55_obj2_8_c2_x10_300623_kymograph.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank033_review_front_only_guardrail_source_balanced_cycle66_rank55_obj2_8_c2_x10_300623_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank033_review_front_only_guardrail_source_balanced_cycle66_rank55_obj2_8_c2_x10_300623_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank033_review_front_only_guardrail_source_balanced_cycle66_rank55_obj2_8_c2_x10_300623_kymograph.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank033_review_front_only_guardrail_source_balanced_cycle66_rank55_obj2_8_c2_x10_300623_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank033_review_front_only_guardrail_source_balanced_cycle66_rank55_obj2_8_c2_x10_300623_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank033_review_front_only_guardrail_source_balanced_cycle66_rank55_obj2_8_c2_x10_300623_kymograph.png,,,,,,,,,,,,,
SBPRE-BLIND-027,27,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank035_routine_or_low_concordance_source_balanced_cycle124_rank15_obj2_14_c2_x10_HighCOV_110723_strip.png,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank035_routine_or_low_concordance_source_balanced_cycle124_rank15_obj2_14_c2_x10_HighCOV_110723_mask_overlay.png,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank035_routine_or_low_concordance_source_balanced_cycle124_rank15_obj2_14_c2_x10_HighCOV_110723_kymograph.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank035_routine_or_low_concordance_source_balanced_cycle124_rank15_obj2_14_c2_x10_HighCOV_110723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank035_routine_or_low_concordance_source_balanced_cycle124_rank15_obj2_14_c2_x10_HighCOV_110723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank035_routine_or_low_concordance_source_balanced_cycle124_rank15_obj2_14_c2_x10_HighCOV_110723_kymograph.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank035_routine_or_low_concordance_source_balanced_cycle124_rank15_obj2_14_c2_x10_HighCOV_110723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank035_routine_or_low_concordance_source_balanced_cycle124_rank15_obj2_14_c2_x10_HighCOV_110723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank035_routine_or_low_concordance_source_balanced_cycle124_rank15_obj2_14_c2_x10_HighCOV_110723_kymograph.png,,,,,,,,,,,,,
SBPRE-BLIND-028,28,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank029_review_front_only_guardrail_source_balanced_cycle38_rank42_obj2_5_c2_x10_260623_strip.png,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank029_review_front_only_guardrail_source_balanced_cycle38_rank42_obj2_5_c2_x10_260623_mask_overlay.png,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank029_review_front_only_guardrail_source_balanced_cycle38_rank42_obj2_5_c2_x10_260623_kymograph.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank029_review_front_only_guardrail_source_balanced_cycle38_rank42_obj2_5_c2_x10_260623_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank029_review_front_only_guardrail_source_balanced_cycle38_rank42_obj2_5_c2_x10_260623_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank029_review_front_only_guardrail_source_balanced_cycle38_rank42_obj2_5_c2_x10_260623_kymograph.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank029_review_front_only_guardrail_source_balanced_cycle38_rank42_obj2_5_c2_x10_260623_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank029_review_front_only_guardrail_source_balanced_cycle38_rank42_obj2_5_c2_x10_260623_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank029_review_front_only_guardrail_source_balanced_cycle38_rank42_obj2_5_c2_x10_260623_kymograph.png,,,,,,,,,,,,,
SBPRE-BLIND-029,29,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank004_review_front_and_kinetics_first_source_balanced_cycle78_rank61_obj2_9_c2_x10_010723_strip.png,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank004_review_front_and_kinetics_first_source_balanced_cycle78_rank61_obj2_9_c2_x10_010723_mask_overlay.png,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank004_review_front_and_kinetics_first_source_balanced_cycle78_rank61_obj2_9_c2_x10_010723_kymograph.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank004_review_front_and_kinetics_first_source_balanced_cycle78_rank61_obj2_9_c2_x10_010723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank004_review_front_and_kinetics_first_source_balanced_cycle78_rank61_obj2_9_c2_x10_010723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank004_review_front_and_kinetics_first_source_balanced_cycle78_rank61_obj2_9_c2_x10_010723_kymograph.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank004_review_front_and_kinetics_first_source_balanced_cycle78_rank61_obj2_9_c2_x10_010723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank004_review_front_and_kinetics_first_source_balanced_cycle78_rank61_obj2_9_c2_x10_010723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank004_review_front_and_kinetics_first_source_balanced_cycle78_rank61_obj2_9_c2_x10_010723_kymograph.png,,,,,,,,,,,,,
SBPRE-BLIND-030,30,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank039_routine_or_low_concordance_source_balanced_cycle54_rank50_obj1_6_c2_x10_270623_2_strip.png,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank039_routine_or_low_concordance_source_balanced_cycle54_rank50_obj1_6_c2_x10_270623_2_mask_overlay.png,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank039_routine_or_low_concordance_source_balanced_cycle54_rank50_obj1_6_c2_x10_270623_2_kymograph.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank039_routine_or_low_concordance_source_balanced_cycle54_rank50_obj1_6_c2_x10_270623_2_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank039_routine_or_low_concordance_source_balanced_cycle54_rank50_obj1_6_c2_x10_270623_2_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank039_routine_or_low_concordance_source_balanced_cycle54_rank50_obj1_6_c2_x10_270623_2_kymograph.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank039_routine_or_low_concordance_source_balanced_cycle54_rank50_obj1_6_c2_x10_270623_2_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank039_routine_or_low_concordance_source_balanced_cycle54_rank50_obj1_6_c2_x10_270623_2_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank039_routine_or_low_concordance_source_balanced_cycle54_rank50_obj1_6_c2_x10_270623_2_kymograph.png,,,,,,,,,,,,,
SBPRE-BLIND-031,31,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank040_review_kinetic_only_guardrail_source_balanced_cycle2_rank31_obj1_2_c2_x14_200623_strip.png,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank040_review_kinetic_only_guardrail_source_balanced_cycle2_rank31_obj1_2_c2_x14_200623_mask_overlay.png,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank040_review_kinetic_only_guardrail_source_balanced_cycle2_rank31_obj1_2_c2_x14_200623_kymograph.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank040_review_kinetic_only_guardrail_source_balanced_cycle2_rank31_obj1_2_c2_x14_200623_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank040_review_kinetic_only_guardrail_source_balanced_cycle2_rank31_obj1_2_c2_x14_200623_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank040_review_kinetic_only_guardrail_source_balanced_cycle2_rank31_obj1_2_c2_x14_200623_kymograph.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank040_review_kinetic_only_guardrail_source_balanced_cycle2_rank31_obj1_2_c2_x14_200623_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank040_review_kinetic_only_guardrail_source_balanced_cycle2_rank31_obj1_2_c2_x14_200623_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank040_review_kinetic_only_guardrail_source_balanced_cycle2_rank31_obj1_2_c2_x14_200623_kymograph.png,,,,,,,,,,,,,
SBPRE-BLIND-032,32,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank028_review_front_only_guardrail_source_balanced_cycle126_rank16_obj1_14_c2_x10_HighCOV_110723_strip.png,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank028_review_front_only_guardrail_source_balanced_cycle126_rank16_obj1_14_c2_x10_HighCOV_110723_mask_overlay.png,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank028_review_front_only_guardrail_source_balanced_cycle126_rank16_obj1_14_c2_x10_HighCOV_110723_kymograph.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank028_review_front_only_guardrail_source_balanced_cycle126_rank16_obj1_14_c2_x10_HighCOV_110723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank028_review_front_only_guardrail_source_balanced_cycle126_rank16_obj1_14_c2_x10_HighCOV_110723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank028_review_front_only_guardrail_source_balanced_cycle126_rank16_obj1_14_c2_x10_HighCOV_110723_kymograph.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank028_review_front_only_guardrail_source_balanced_cycle126_rank16_obj1_14_c2_x10_HighCOV_110723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank028_review_front_only_guardrail_source_balanced_cycle126_rank16_obj1_14_c2_x10_HighCOV_110723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank028_review_front_only_guardrail_source_balanced_cycle126_rank16_obj1_14_c2_x10_HighCOV_110723_kymograph.png,,,,,,,,,,,,,
SBPRE-BLIND-033,33,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank027_review_kinetic_only_guardrail_source_balanced_cycle76_rank60_obj2_9_c2_x10_010723_strip.png,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank027_review_kinetic_only_guardrail_source_balanced_cycle76_rank60_obj2_9_c2_x10_010723_mask_overlay.png,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank027_review_kinetic_only_guardrail_source_balanced_cycle76_rank60_obj2_9_c2_x10_010723_kymograph.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank027_review_kinetic_only_guardrail_source_balanced_cycle76_rank60_obj2_9_c2_x10_010723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank027_review_kinetic_only_guardrail_source_balanced_cycle76_rank60_obj2_9_c2_x10_010723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank027_review_kinetic_only_guardrail_source_balanced_cycle76_rank60_obj2_9_c2_x10_010723_kymograph.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank027_review_kinetic_only_guardrail_source_balanced_cycle76_rank60_obj2_9_c2_x10_010723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank027_review_kinetic_only_guardrail_source_balanced_cycle76_rank60_obj2_9_c2_x10_010723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank027_review_kinetic_only_guardrail_source_balanced_cycle76_rank60_obj2_9_c2_x10_010723_kymograph.png,,,,,,,,,,,,,
SBPRE-BLIND-034,34,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank032_routine_or_low_concordance_source_balanced_cycle84_rank64_obj1_9_c2_x10_010723_strip.png,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank032_routine_or_low_concordance_source_balanced_cycle84_rank64_obj1_9_c2_x10_010723_mask_overlay.png,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank032_routine_or_low_concordance_source_balanced_cycle84_rank64_obj1_9_c2_x10_010723_kymograph.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank032_routine_or_low_concordance_source_balanced_cycle84_rank64_obj1_9_c2_x10_010723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank032_routine_or_low_concordance_source_balanced_cycle84_rank64_obj1_9_c2_x10_010723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank032_routine_or_low_concordance_source_balanced_cycle84_rank64_obj1_9_c2_x10_010723_kymograph.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank032_routine_or_low_concordance_source_balanced_cycle84_rank64_obj1_9_c2_x10_010723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank032_routine_or_low_concordance_source_balanced_cycle84_rank64_obj1_9_c2_x10_010723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank032_routine_or_low_concordance_source_balanced_cycle84_rank64_obj1_9_c2_x10_010723_kymograph.png,,,,,,,,,,,,,
SBPRE-BLIND-035,35,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank038_review_front_only_guardrail_source_balanced_cycle64_rank54_obj2_7_c2_x10_290623_strip.png,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank038_review_front_only_guardrail_source_balanced_cycle64_rank54_obj2_7_c2_x10_290623_mask_overlay.png,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank038_review_front_only_guardrail_source_balanced_cycle64_rank54_obj2_7_c2_x10_290623_kymograph.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank038_review_front_only_guardrail_source_balanced_cycle64_rank54_obj2_7_c2_x10_290623_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank038_review_front_only_guardrail_source_balanced_cycle64_rank54_obj2_7_c2_x10_290623_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank038_review_front_only_guardrail_source_balanced_cycle64_rank54_obj2_7_c2_x10_290623_kymograph.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank038_review_front_only_guardrail_source_balanced_cycle64_rank54_obj2_7_c2_x10_290623_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank038_review_front_only_guardrail_source_balanced_cycle64_rank54_obj2_7_c2_x10_290623_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank038_review_front_only_guardrail_source_balanced_cycle64_rank54_obj2_7_c2_x10_290623_kymograph.png,,,,,,,,,,,,,
SBPRE-BLIND-036,36,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank011_review_kinetic_only_guardrail_source_balanced_cycle56_rank51_obj2_7_c2_x10_290623_strip.png,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank011_review_kinetic_only_guardrail_source_balanced_cycle56_rank51_obj2_7_c2_x10_290623_mask_overlay.png,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank011_review_kinetic_only_guardrail_source_balanced_cycle56_rank51_obj2_7_c2_x10_290623_kymograph.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank011_review_kinetic_only_guardrail_source_balanced_cycle56_rank51_obj2_7_c2_x10_290623_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank011_review_kinetic_only_guardrail_source_balanced_cycle56_rank51_obj2_7_c2_x10_290623_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank011_review_kinetic_only_guardrail_source_balanced_cycle56_rank51_obj2_7_c2_x10_290623_kymograph.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank011_review_kinetic_only_guardrail_source_balanced_cycle56_rank51_obj2_7_c2_x10_290623_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank011_review_kinetic_only_guardrail_source_balanced_cycle56_rank51_obj2_7_c2_x10_290623_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank011_review_kinetic_only_guardrail_source_balanced_cycle56_rank51_obj2_7_c2_x10_290623_kymograph.png,,,,,,,,,,,,,
SBPRE-BLIND-037,37,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank023_review_front_only_guardrail_source_balanced_cycle50_rank48_obj1_6_c2_x10_270623_2_strip.png,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank023_review_front_only_guardrail_source_balanced_cycle50_rank48_obj1_6_c2_x10_270623_2_mask_overlay.png,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank023_review_front_only_guardrail_source_balanced_cycle50_rank48_obj1_6_c2_x10_270623_2_kymograph.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank023_review_front_only_guardrail_source_balanced_cycle50_rank48_obj1_6_c2_x10_270623_2_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank023_review_front_only_guardrail_source_balanced_cycle50_rank48_obj1_6_c2_x10_270623_2_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank023_review_front_only_guardrail_source_balanced_cycle50_rank48_obj1_6_c2_x10_270623_2_kymograph.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank023_review_front_only_guardrail_source_balanced_cycle50_rank48_obj1_6_c2_x10_270623_2_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank023_review_front_only_guardrail_source_balanced_cycle50_rank48_obj1_6_c2_x10_270623_2_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank023_review_front_only_guardrail_source_balanced_cycle50_rank48_obj1_6_c2_x10_270623_2_kymograph.png,,,,,,,,,,,,,
SBPRE-BLIND-038,38,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank025_routine_or_low_concordance_source_balanced_cycle58_rank52_obj2_7_c2_x10_290623_strip.png,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank025_routine_or_low_concordance_source_balanced_cycle58_rank52_obj2_7_c2_x10_290623_mask_overlay.png,../source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank025_routine_or_low_concordance_source_balanced_cycle58_rank52_obj2_7_c2_x10_290623_kymograph.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank025_routine_or_low_concordance_source_balanced_cycle58_rank52_obj2_7_c2_x10_290623_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank025_routine_or_low_concordance_source_balanced_cycle58_rank52_obj2_7_c2_x10_290623_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank025_routine_or_low_concordance_source_balanced_cycle58_rank52_obj2_7_c2_x10_290623_kymograph.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank025_routine_or_low_concordance_source_balanced_cycle58_rank52_obj2_7_c2_x10_290623_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank025_routine_or_low_concordance_source_balanced_cycle58_rank52_obj2_7_c2_x10_290623_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank025_routine_or_low_concordance_source_balanced_cycle58_rank52_obj2_7_c2_x10_290623_kymograph.png,,,,,,,,,,,,,
