blind_review_id,blind_order,manual_qc_rank,roi_id,cycleNo,source_stem,event_relative_bin,cycles_to_next_event,manual_qc_action_tier,manual_qc_decision_score,front_kinetic_tier,evidence_tags,review_question,front_kinetic_concordance_score,kinetic_evidence_score,front_evidence_score,qc_evidence_score,manual_front_review_gate,automatic_diffusion_claim_gate,visual_sanity_score,visual_review_score,strict_qc_priority_score,manual_frame_strip_png,manual_mask_overlay_png,manual_kymograph_png
SBPRE-BLIND-023,23,19,source_balanced_cycle32_rank39_obj1_4_c2_x10_240623,32.0,4_c2_x10_240623,far_pre_event_17_32,28.0,context_control_concordant,0.5570944869737691,front_kinetic_concordant,kinetic_source_null_support_directional;kinetic_composite_null_support_directional;concordance_null_support_directional;diffusion_claim_blocked,Does this non-near concordant example represent baseline morphology that should temper pre-event claims?,1.3693637654039597,0.5245293121334941,2.881211566914535,,False,False,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank019_context_control_concordant_source_balanced_cycle32_rank39_obj1_4_c2_x10_240623_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank019_context_control_concordant_source_balanced_cycle32_rank39_obj1_4_c2_x10_240623_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank019_context_control_concordant_source_balanced_cycle32_rank39_obj1_4_c2_x10_240623_kymograph.png
SBPRE-BLIND-024,24,15,source_balanced_cycle84_rank64_obj2_9_c2_x10_010723,84.0,9_c2_x10_010723,near_pre_event_1_8,2.0,routine_or_low_concordance,0.6460168847984362,routine_or_low_concordance,kinetic_source_null_support_directional;kinetic_composite_null_support_directional;diffusion_claim_blocked,No immediate manual decision required unless needed as a low-priority comparator.,0.4936334303706495,0.735100046723151,0.3288148122051146,0.4022469935204975,False,False,0.6472151507833829,0.3428673621357837,0.456834758817618,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank015_routine_or_low_concordance_source_balanced_cycle84_rank64_obj2_9_c2_x10_010723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank015_routine_or_low_concordance_source_balanced_cycle84_rank64_obj2_9_c2_x10_010723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank015_routine_or_low_concordance_source_balanced_cycle84_rank64_obj2_9_c2_x10_010723_kymograph.png
SBPRE-BLIND-025,25,13,source_balanced_cycle82_rank63_obj2_9_c2_x10_010723,82.0,9_c2_x10_010723,near_pre_event_1_8,4.0,review_kinetic_only_guardrail,0.7466092102900065,kinetic_only_guardrail,kinetic_source_null_support_directional;kinetic_composite_null_support_directional;diffusion_claim_blocked,Is the kinetic signal particle-local and non-artifactual despite weak front evidence?,0.2747649151287089,1.027205530383312,-0.5766408363205252,0.8329324086593207,False,False,0.6976462087112713,0.381894299556889,0.4881589795503019,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank013_review_kinetic_only_guardrail_source_balanced_cycle82_rank63_obj2_9_c2_x10_010723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank013_review_kinetic_only_guardrail_source_balanced_cycle82_rank63_obj2_9_c2_x10_010723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank013_review_kinetic_only_guardrail_source_balanced_cycle82_rank63_obj2_9_c2_x10_010723_kymograph.png
SBPRE-BLIND-026,26,33,source_balanced_cycle66_rank55_obj2_8_c2_x10_300623,66.0,8_c2_x10_300623,post_event_1_16,20.0,review_front_only_guardrail,0.4460078659035807,front_only_guardrail,diffusion_claim_blocked,"Is the front-like morphology real, or driven by mask/crop/illumination artifacts without kinetic support?",0.2081921467922502,-0.3465077332533667,1.0997180609907615,,False,False,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank033_review_front_only_guardrail_source_balanced_cycle66_rank55_obj2_8_c2_x10_300623_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank033_review_front_only_guardrail_source_balanced_cycle66_rank55_obj2_8_c2_x10_300623_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank033_review_front_only_guardrail_source_balanced_cycle66_rank55_obj2_8_c2_x10_300623_kymograph.png
SBPRE-BLIND-027,27,35,source_balanced_cycle124_rank15_obj2_14_c2_x10_HighCOV_110723,124.0,14_c2_x10_HighCOV_110723,post_event_1_16,32.0,routine_or_low_concordance,0.428017572707477,routine_or_low_concordance,diffusion_claim_blocked;visual_sanity_uncertain,No immediate manual decision required unless needed as a low-priority comparator.,0.0597508054198047,0.4626239243951588,0.0182068750598705,-0.8834230947222034,False,False,0.5362728174354411,0.2569589194004696,0.2732898549347591,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank035_routine_or_low_concordance_source_balanced_cycle124_rank15_obj2_14_c2_x10_HighCOV_110723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank035_routine_or_low_concordance_source_balanced_cycle124_rank15_obj2_14_c2_x10_HighCOV_110723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank035_routine_or_low_concordance_source_balanced_cycle124_rank15_obj2_14_c2_x10_HighCOV_110723_kymograph.png
SBPRE-BLIND-028,28,29,source_balanced_cycle38_rank42_obj2_5_c2_x10_260623,38.0,5_c2_x10_260623,far_pre_event_17_32,22.0,review_front_only_guardrail,0.4836781093950536,front_only_guardrail,diffusion_claim_blocked,"Is the front-like morphology real, or driven by mask/crop/illumination artifacts without kinetic support?",0.4876222641067474,-1.2875230698682334,3.4360899772972595,,False,False,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank029_review_front_only_guardrail_source_balanced_cycle38_rank42_obj2_5_c2_x10_260623_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank029_review_front_only_guardrail_source_balanced_cycle38_rank42_obj2_5_c2_x10_260623_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank029_review_front_only_guardrail_source_balanced_cycle38_rank42_obj2_5_c2_x10_260623_kymograph.png
SBPRE-BLIND-029,29,4,source_balanced_cycle78_rank61_obj2_9_c2_x10_010723,78.0,9_c2_x10_010723,near_pre_event_1_8,8.0,review_front_and_kinetics_first,1.0614486870946769,near_pre_front_kinetic_review,kinetic_source_null_support_directional;kinetic_composite_null_support_directional;concordance_null_support_directional;diffusion_claim_blocked,Do masked optical kinetics and the radial/front view describe the same localized pre-event change?,1.1292644988620104,1.360044346400645,0.670713603821723,1.7285131631398385,False,False,0.7990266934171384,0.4667311154996597,0.5560939688124191,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank004_review_front_and_kinetics_first_source_balanced_cycle78_rank61_obj2_9_c2_x10_010723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank004_review_front_and_kinetics_first_source_balanced_cycle78_rank61_obj2_9_c2_x10_010723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank004_review_front_and_kinetics_first_source_balanced_cycle78_rank61_obj2_9_c2_x10_010723_kymograph.png
SBPRE-BLIND-030,30,39,source_balanced_cycle54_rank50_obj1_6_c2_x10_270623_2,54.0,6_c2_x10_270623_2,near_pre_event_1_8,6.0,routine_or_low_concordance,0.3839691737893858,routine_or_low_concordance,diffusion_claim_blocked,No immediate manual decision required unless needed as a low-priority comparator.,0.0292597090750204,0.4092726540413197,-0.3439242141438168,,False,False,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank039_routine_or_low_concordance_source_balanced_cycle54_rank50_obj1_6_c2_x10_270623_2_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank039_routine_or_low_concordance_source_balanced_cycle54_rank50_obj1_6_c2_x10_270623_2_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank039_routine_or_low_concordance_source_balanced_cycle54_rank50_obj1_6_c2_x10_270623_2_kymograph.png
SBPRE-BLIND-031,31,40,source_balanced_cycle2_rank31_obj1_2_c2_x14_200623,2.0,2_c2_x14_200623,no_near_event_control,58.0,review_kinetic_only_guardrail,0.3809322230994289,kinetic_only_guardrail,kinetic_source_null_support_directional;kinetic_composite_null_support_directional;diffusion_claim_blocked,Is the kinetic signal particle-local and non-artifactual despite weak front evidence?,-0.3231277517711081,0.9107841608923956,-1.5585469409797246,,False,False,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank040_review_kinetic_only_guardrail_source_balanced_cycle2_rank31_obj1_2_c2_x14_200623_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank040_review_kinetic_only_guardrail_source_balanced_cycle2_rank31_obj1_2_c2_x14_200623_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank040_review_kinetic_only_guardrail_source_balanced_cycle2_rank31_obj1_2_c2_x14_200623_kymograph.png
SBPRE-BLIND-032,32,28,source_balanced_cycle126_rank16_obj1_14_c2_x10_HighCOV_110723,126.0,14_c2_x10_HighCOV_110723,post_event_1_16,30.0,review_front_only_guardrail,0.5012014018111489,front_only_guardrail,diffusion_claim_blocked;visual_sanity_uncertain,"Is the front-like morphology real, or driven by mask/crop/illumination artifacts without kinetic support?",-0.5081391638548792,-2.117161226001908,1.6390256225284887,-0.5453208782656682,False,False,0.5137709607672689,0.2732303417950856,0.4120141897945024,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank028_review_front_only_guardrail_source_balanced_cycle126_rank16_obj1_14_c2_x10_HighCOV_110723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank028_review_front_only_guardrail_source_balanced_cycle126_rank16_obj1_14_c2_x10_HighCOV_110723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank028_review_front_only_guardrail_source_balanced_cycle126_rank16_obj1_14_c2_x10_HighCOV_110723_kymograph.png
SBPRE-BLIND-033,33,27,source_balanced_cycle76_rank60_obj2_9_c2_x10_010723,76.0,9_c2_x10_010723,post_event_1_16,10.0,review_kinetic_only_guardrail,0.5088015023856176,kinetic_only_guardrail,kinetic_source_null_support_directional;kinetic_composite_null_support_directional;diffusion_claim_blocked,Is the kinetic signal particle-local and non-artifactual despite weak front evidence?,0.3929207664651269,1.2447008485477469,-0.2212143110900188,,False,False,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank027_review_kinetic_only_guardrail_source_balanced_cycle76_rank60_obj2_9_c2_x10_010723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank027_review_kinetic_only_guardrail_source_balanced_cycle76_rank60_obj2_9_c2_x10_010723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank027_review_kinetic_only_guardrail_source_balanced_cycle76_rank60_obj2_9_c2_x10_010723_kymograph.png
SBPRE-BLIND-034,34,32,source_balanced_cycle84_rank64_obj1_9_c2_x10_010723,84.0,9_c2_x10_010723,near_pre_event_1_8,2.0,routine_or_low_concordance,0.4499248594429155,routine_or_low_concordance,diffusion_claim_blocked;visual_sanity_uncertain,No immediate manual decision required unless needed as a low-priority comparator.,-0.1710135246522407,-0.1433079385557314,-0.1547679783953822,-0.4115966985692826,False,False,0.5977604284253027,0.3003451986678085,0.2967912557648499,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank032_routine_or_low_concordance_source_balanced_cycle84_rank64_obj1_9_c2_x10_010723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank032_routine_or_low_concordance_source_balanced_cycle84_rank64_obj1_9_c2_x10_010723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank032_routine_or_low_concordance_source_balanced_cycle84_rank64_obj1_9_c2_x10_010723_kymograph.png
SBPRE-BLIND-035,35,38,source_balanced_cycle64_rank54_obj2_7_c2_x10_290623,64.0,7_c2_x10_290623,post_event_1_16,22.0,review_front_only_guardrail,0.3983804601563668,front_only_guardrail,diffusion_claim_blocked,"Is the front-like morphology real, or driven by mask/crop/illumination artifacts without kinetic support?",0.1359164513574495,-0.3907879846654839,0.9398897334191676,,False,False,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank038_review_front_only_guardrail_source_balanced_cycle64_rank54_obj2_7_c2_x10_290623_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank038_review_front_only_guardrail_source_balanced_cycle64_rank54_obj2_7_c2_x10_290623_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank038_review_front_only_guardrail_source_balanced_cycle64_rank54_obj2_7_c2_x10_290623_kymograph.png
SBPRE-BLIND-036,36,11,source_balanced_cycle56_rank51_obj2_7_c2_x10_290623,56.0,7_c2_x10_290623,near_pre_event_1_8,4.0,review_kinetic_only_guardrail,0.7816485472992648,routine_or_low_concordance,kinetic_source_null_support_directional;kinetic_composite_null_support_directional;concordance_null_support_directional;diffusion_claim_blocked,Is the kinetic signal particle-local and non-artifactual despite weak front evidence?,0.5509023873281594,1.2178691033035196,0.0058157892849015,0.4067395516593037,False,False,0.655096701390352,0.3297002878767946,0.4559302425694193,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank011_review_kinetic_only_guardrail_source_balanced_cycle56_rank51_obj2_7_c2_x10_290623_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank011_review_kinetic_only_guardrail_source_balanced_cycle56_rank51_obj2_7_c2_x10_290623_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank011_review_kinetic_only_guardrail_source_balanced_cycle56_rank51_obj2_7_c2_x10_290623_kymograph.png
SBPRE-BLIND-037,37,23,source_balanced_cycle50_rank48_obj1_6_c2_x10_270623_2,50.0,6_c2_x10_270623_2,mid_pre_event_9_16,10.0,review_front_only_guardrail,0.5258041575319997,front_only_guardrail,diffusion_claim_blocked,"Is the front-like morphology real, or driven by mask/crop/illumination artifacts without kinetic support?",0.2997452508928153,-0.1114661374967556,1.016167227076627,,False,False,,,,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank023_review_front_only_guardrail_source_balanced_cycle50_rank48_obj1_6_c2_x10_270623_2_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank023_review_front_only_guardrail_source_balanced_cycle50_rank48_obj1_6_c2_x10_270623_2_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank023_review_front_only_guardrail_source_balanced_cycle50_rank48_obj1_6_c2_x10_270623_2_kymograph.png
SBPRE-BLIND-038,38,25,source_balanced_cycle58_rank52_obj2_7_c2_x10_290623,58.0,7_c2_x10_290623,near_pre_event_1_8,2.0,routine_or_low_concordance,0.5154847277389629,routine_or_low_concordance,kinetic_source_null_support_directional;kinetic_composite_null_support_directional;diffusion_claim_blocked;visual_sanity_uncertain,No immediate manual decision required unless needed as a low-priority comparator.,0.1420957292436597,0.6820125364774908,-0.0907612431304365,-0.6183521312503996,False,False,0.5368105456321062,0.3433292819848375,0.2927966246111948,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank025_routine_or_low_concordance_source_balanced_cycle58_rank52_obj2_7_c2_x10_290623_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank025_routine_or_low_concordance_source_balanced_cycle58_rank52_obj2_7_c2_x10_290623_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank025_routine_or_low_concordance_source_balanced_cycle58_rank52_obj2_7_c2_x10_290623_kymograph.png
SBPRE-BLIND-039,39,5,source_balanced_cycle154_rank30_obj2_17_c2_x10_HighHighCOV_150723,154.0,17_c2_x10_HighHighCOV_150723,near_pre_event_1_8,2.0,review_front_and_kinetics_first,1.0537916190574754,near_pre_front_kinetic_review,kinetic_source_null_support_directional;kinetic_composite_null_support_directional;concordance_null_support_directional;diffusion_claim_blocked;visual_sanity_uncertain,Do masked optical kinetics and the radial/front view describe the same localized pre-event change?,1.6693607735539826,2.029600363061511,1.5849108789195048,-0.1258116587997667,False,False,0.5579694776917927,0.4657594248142464,0.3263561166312939,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank005_review_front_and_kinetics_first_source_balanced_cycle154_rank30_obj2_17_c2_x10_HighHighCOV_150723_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank005_review_front_and_kinetics_first_source_balanced_cycle154_rank30_obj2_17_c2_x10_HighHighCOV_150723_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank005_review_front_and_kinetics_first_source_balanced_cycle154_rank30_obj2_17_c2_x10_HighHighCOV_150723_kymograph.png
SBPRE-BLIND-040,40,18,source_balanced_cycle52_rank49_obj1_6_c2_x10_270623_2,52.0,6_c2_x10_270623_2,near_pre_event_1_8,8.0,routine_or_low_concordance,0.5601237698634974,routine_or_low_concordance,kinetic_source_null_support_directional;kinetic_composite_null_support_directional;diffusion_claim_blocked,No immediate manual decision required unless needed as a low-priority comparator.,0.3815224094286516,0.6117638749569837,0.3506197157107102,-0.0489979242989362,False,False,0.6480488731913524,0.3283906301285418,0.314099183984259,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank018_routine_or_low_concordance_source_balanced_cycle52_rank49_obj1_6_c2_x10_270623_2_strip.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank018_routine_or_low_concordance_source_balanced_cycle52_rank49_obj1_6_c2_x10_270623_2_mask_overlay.png,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_manual_qc_visual_packet/visual_assets/rank018_routine_or_low_concordance_source_balanced_cycle52_rank49_obj1_6_c2_x10_270623_2_kymograph.png
